Date,BBVA.MC,SAN.MC,CABK.MC,SAB.MC,BKT.MC,UNI.MC
2021-02-12,10.196419054072269,10.427440648367005,9.678584877915497,9.637432808109095,9.95461686692338,10.979271565622623
2021-02-15,10.34621966710308,10.740010411629227,9.814598418368108,9.955020257406497,10.134925545207885,11.147518620914962
2021-02-16,10.275989201088043,10.729204666922383,9.828704690706997,9.89545359937761,10.229300914372729,11.186015615667905
2021-02-17,10.198624843212428,10.739569124338658,9.937550212563545,9.989623712737938,10.090291654510509,11.03816695621324
2021-02-18,10.228169886057188,10.56220745870415,9.761674259832612,9.851568169134861,10.060223970760454,10.924392869195724
2021-02-19,10.251952964512919,10.576590138705155,9.765513413116691,9.861657028926668,10.301523749856658,11.035712516511552
2021-02-22,10.464770474474754,10.663702896483116,9.857749304891119,9.949226185242084,10.183407457672951,11.068221749699696
2021-02-23,10.304965643769332,10.464349568289869,9.756776769075065,10.043448063408615,10.17396107069831,11.17108610869883
2021-02-24,10.24328566333623,10.441335923966918,9.6141114107231,9.981682029123997,10.16649533978927,11.010559546280398
2021-02-25,10.195928751773701,10.40205840060754,9.50158985205819,9.792406919987748,10.006051363217242,10.912136309297429
2021-02-26,10.303992322663332,10.410133405636635,9.564777710618616,9.921152324881334,10.113492895273605,11.139170901880869
2021-03-01,10.503876259544542,10.410905602037602,9.765326299000858,9.975089444094026,10.264884431662129,11.249346914090859
2021-03-02,10.53953151027505,10.323117105361879,9.804843078165096,9.92199753234883,10.394904233529019,11.465259874118551
2021-03-03,10.396650306481483,10.279631869636543,9.69086129915517,9.792092669630703,10.406063978381454,11.373267087042166
2021-03-04,10.575022112726739,10.268183922337395,9.793130851083196,9.831178721253018,10.496456941352559,11.368001241281808
2021-03-05,10.589453641576746,10.274478971294208,9.741706052806148,9.900636671628712,10.56524579721319,11.441737294571997
2021-03-08,10.752009258616509,10.421391878049121,9.735645488677424,9.960401625554242,10.535524068030881,11.477697566703888
2021-03-09,10.813249109690606,10.65729994459355,9.847167859429147,10.05594735056826,10.717292167663315,11.403156183906106
2021-03-10,10.672329453304286,10.753872054982121,9.875833900525299,10.107359175324875,10.627654531719912,11.435411487854388
2021-03-11,10.934647158574792,10.905547716511482,9.955535688028476,10.161510628817092,10.657581064544077,11.338466759585026
2021-03-12,10.97028822713284,10.9908069407277,9.840319270264526,10.119235880480614,10.569122582131156,11.26387813025348
2021-03-15,11.016236501830342,10.845202010780904,9.918860905088984,10.220483124151713,10.576988029173958,11.084621049468016
2021-03-16,11.013290383074533,11.028694294730379,9.761530261795471,10.276574296388786,10.536193419142808,11.245171162946178
2021-03-17,10.775598705898318,10.900648713625325,9.676313129552783,10.240917860779197,10.397222998731115,11.085307424711925
2021-03-18,10.613471096447366,10.971736386556136,9.59210588962909,10.156652162012332,10.371804111781008,10.908632841802198
2021-03-19,10.57966654545959,11.006261990817599,9.575602365316731,9.971539463636722,10.325199208807838,10.914631206997239
2021-03-22,10.349554333469744,10.842867397452373,9.588742788917513,9.915324011310819,10.308615097856805,10.996254757198864
2021-03-23,10.359733250126153,10.872241054500636,9.777029134531688,9.866626033201506,10.223556079309606,11.000633787135538
2021-03-24,10.58160894243666,11.000478394011742,9.836369537335083,10.245260591751183,10.381340280113049,11.139400243742003
2021-03-25,10.557717212539458,10.895339901512425,9.740579580077148,10.182068028636447,10.205219712834634,11.057819846536594
2021-03-26,10.845571449307068,11.050775383439781,9.802885947964327,10.268567349942536,10.257123118212515,11.168835137892367
2021-03-29,10.609074684550508,10.941496709365202,9.520133022147975,10.124545402407367,10.088727735317025,10.980106997666246
2021-03-30,10.477587078785795,11.02328218529594,9.588603197169466,10.162156179576877,9.943364010647253,11.01183981221746
2021-03-31,10.535700634050526,10.904610679205927,9.604532172392569,10.215572218954833,10.00479231846624,11.052575122142077
2021-04-01,10.63640732718085,11.10525158710515,9.755751791822536,10.06093413860571,10.03148388644114,11.119991512195892
2021-04-02,10.579235322790073,11.200085303033658,9.922744726226416,10.06669037093495,10.121429032482013,11.137622363156765
2021-04-05,10.623765421827375,11.431223583994958,9.956637390785058,10.20862583362355,10.040207008178466,11.417323661357834
2021-04-06,10.636584826664969,11.376636772225643,9.973341625588048,10.052391890880877,10.11023721827347,11.343278544504638
2021-04-07,10.567034878215868,11.280939429918291,9.88758564889506,10.052151789511335,10.096096348566167,11.342422481881773
2021-04-08,10.6759228181072,11.432994984163244,9.937184985795808,10.347505432280272,10.04476101639016,11.580514543640621
2021-04-09,10.774014786619775,11.336238838579115,10.101276210926533,10.407814228943522,10.110854584125956,11.55985477146514
2021-04-12,10.60237158357294,11.170941284455314,10.016070479553294,10.35942206858075,10.023207554330364,11.303539950845007
2021-04-13,10.538088390826008,11.12460957540549,9.965851427451637,10.275802488306837,9.912074050348403,11.070415257865543
2021-04-14,10.358872907715869,10.878466129172965,9.90258269919822,10.152913378846996,9.806208760703143,10.69536997029401
2021-04-15,10.319337941681937,11.037127377762776,9.899255445438982,10.24922418584643,9.741151405448965,10.887781787903116
2021-04-16,10.32868422668452,11.08276254950594,10.101965064337575,10.395808747804063,9.732290866679348,10.858235383036149
2021-04-19,10.388590605500607,11.212208572611628,10.162217850852324,10.45669984503869,9.907091029080998,10.942671985941697
2021-04-20,10.533731074564772,11.173913235026768,10.270718121014378,10.432899388689114,9.952234676553976,10.826624823252313
2021-04-21,10.48552936696497,11.237245740085061,10.371070192088386,10.46000874818224,9.86685758526817,10.733284617204951
2021-04-22,10.445979096794707,11.155668074541882,10.444524510002992,10.64128093015698,9.920493983569793,10.624269407620037
2021-04-23,10.39713817421121,11.10871741641965,10.593980586394522,10.479678781566314,9.867955479110558,10.733285197038938
2021-04-26,10.494157497054404,11.215844417764115,10.652621313348465,10.571093871817405,9.970686707324788,10.726376150112703
2021-04-27,10.491972043629545,11.02035269851055,10.618273487639433,10.500756975035246,9.871242432874336,10.64212288051933
2021-04-28,10.400452390734216,10.888354082008597,10.555905426821681,10.36350300094429,9.870795132382389,10.501639074996689
2021-04-29,10.418140315731822,10.746394378647947,10.474234148081539,10.264917316658176,9.948280746369816,10.484098056763285
2021-04-30,10.262076728972422,10.658748633899167,10.188016852985944,10.11002044539665,10.012974312200178,10.3475911216017
2021-05-03,10.329827323784679,10.763625198703512,10.311530611747838,10.013908970708593,9.922531640070476,10.429449092375807
2021-05-04,10.219600126796742,10.827409762955698,10.24392594249987,9.804371309103951,9.788017306841477,10.147844025263687
2021-05-05,10.206157965657408,10.815949502734071,10.21378784786058,9.89356871295172,9.886969211977796,10.13864482793165
2021-05-06,10.09337062742131,10.92770607282314,10.308913613661526,9.981256646553357,10.008183885535459,10.106287479388676
2021-05-07,10.314171392885633,10.898331831350935,10.417741542716307,9.905858370376638,9.974306250690722,10.288190965370937
2021-05-10,10.37635139334327,11.051872711490914,10.506139117574314,9.983875015676693,10.142962764192236,10.354897730897175
2021-05-11,10.222164982998098,10.973269782201662,10.546361919739503,10.005720951486978,10.012143137423337,10.285942981019717
2021-05-12,10.129257656730914,10.896401221943588,10.393164295785375,9.905031219577822,9.922898589097658,10.29989355258531
2021-05-13,10.189856442532632,10.878088456180324,10.356342429545398,9.908780578504235,9.855427306226764,10.199098290317659
2021-05-14,9.922399495539727,10.637195650373757,10.103150034228705,9.714702766624656,9.779682460888532,9.869910449597741
2021-05-17,9.76392193499336,10.46244909969462,9.997962554302664,9.540047878293876,9.555405766263833,9.60406652472744
2021-05-18,9.622122412982652,10.407410569802586,9.704921105471323,9.410251373454647,9.545589806001063,9.442896189024719
2021-05-19,9.557830675289505,10.245000445687474,9.608867786780124,9.17502103116608,9.294889329209486,9.403135265852118
2021-05-20,9.530628998219965,10.253721810103155,9.541638782873823,9.120545104283288,9.31605867574197,9.396608470631078
2021-05-21,9.463939199847815,10.197231830861895,9.488668705836195,9.036315996053045,9.367620299452641,9.21798785210719
2021-05-24,9.422438751184046,10.252724900452781,9.554491112229094,8.893860464834766,9.318558125964882,9.278973981207608
2021-05-25,9.607818225748494,10.41242759871903,9.657647847403842,9.015934698287932,9.444190543619978,9.409855972788534
2021-05-26,9.56905244702401,10.383555837576344,9.576641765803766,9.016095145099706,9.642130347402118,9.239945252247995
2021-05-27,9.679953453187615,10.403750876195355,9.690775710146314,9.106430946310384,9.76387076165692,9.413727078598654
2021-05-28,9.594842144361346,10.39977338336186,9.43119929163324,9.117190669962707,9.721642324147817,9.391452099637418
2021-05-31,9.483053539331934,10.3120027706194,9.427231149668588,9.094720932082055,9.73075760965875,9.452651189383953
2021-06-01,9.25185757656709,10.293255309415683,9.347589299628373,8.973839244780894,9.545335946340881,9.385156765950327
2021-06-02,9.043155340703839,10.313467989071917,9.21050034619199,8.941648684944232,9.513099837687497,9.437474180617677
2021-06-03,9.12207201813064,10.350100444117476,9.24867903883677,9.132143558583925,9.624002100469077,9.50745347548186
2021-06-04,8.928669137295394,10.041493008791795,9.131870816871746,8.81221493591073,9.5485725790698,9.323233056084096
2021-06-07,9.150358496669494,10.001968782920951,9.164557940656675,8.991575474898001,9.67818406735547,9.32315688254431
2021-06-08,9.195765847226655,10.030192395600166,9.208754627482056,8.970787747931787,9.693819745787946,9.234056792493964
2021-06-09,9.14652659161375,10.007237509415543,9.144132933188345,8.79166917497011,9.726582105163853,9.197488524071678
2021-06-10,8.946627187880086,9.838172517020636,8.916637984492544,8.564075404853808,9.573487819718165,9.129998467316987
2021-06-11,8.912066806800446,9.899289002491539,8.88726496535985,8.591210917274559,9.57187390805384,9.20482447974504
2021-06-14,8.82355233440706,9.724680269790008,8.749053299470672,8.499897389421973,9.438864645732977,9.17890192003118
2021-06-15,8.81802844623197,9.938467469175956,8.649934995850332,8.541135923665895,9.375492997752783,9.171315678415048
2021-06-16,8.8338820470251,9.760617965444451,8.670992266207428,8.676872914306374,9.346663462780928,9.195632344575882
2021-06-17,9.07666632763625,9.915509782860852,8.76393218331105,8.697062388769755,9.523186720349413,9.369969146794585
2021-06-18,8.982277347709015,9.903905589571654,8.706499064024115,8.636501263441037,9.554121935398415,9.246189688546721
2021-06-21,8.955098891447498,9.692667242386554,8.580832637690886,8.659884460250831,9.563130785025661,9.14230967647894
2021-06-22,8.910068865505556,9.672882937770975,8.603128210394459,8.684474605186146,9.573843246231897,9.162697556935788
2021-06-23,8.9211104726065,9.586990590726632,8.58814930845423,8.774978803890622,9.490302770146751,9.175997838165744
2021-06-24,9.006742975864903,9.735887944580202,8.673870398739728,9.035712003584498,9.639834871537836,9.233589691523157
2021-06-25,9.146775157254798,9.763647441683535,8.704498170438827,9.157076198283875,9.671923147325328,9.397094832839997
2021-06-28,9.131588401805912,9.754817582924057,8.690740950617856,9.15942811903815,9.789715404216986,9.488249054539953
2021-06-29,9.419037014493536,10.089663085643659,8.74101963724409,9.338310795863098,9.819424663286192,9.600778691643937
2021-06-30,9.24769639603263,9.88431472989083,8.574814099187375,9.190779481777215,9.632944957861973,9.530547742453745
2021-07-01,9.116225280624311,10.04482702615245,8.495775678684716,9.124394448797421,9.48693709962488,9.589942874806816
2021-07-02,9.104077381406723,9.97485959114938,8.335001161381335,9.035698078382481,9.334036988955154,9.597543740280459
2021-07-05,9.125805154553031,9.945054440676145,8.147086906521988,8.923178908806419,9.358839226308515,9.648462500307446
2021-07-06,9.065638388590937,9.68201859613006,8.064996935081496,8.843023163264206,9.134554528371694,9.49136499867827
2021-07-07,9.156193154366305,9.726159614116813,7.996366076624872,8.89354185951923,9.161899032370272,9.55618114059117
2021-07-08,9.095397844703633,9.672340317231452,7.979887116685158,8.902404415512523,9.12622579174975,9.502235615930603
2021-07-09,8.952493294225514,9.382540281970972,7.903620990958443,8.740598756202978,9.022334551760693,9.409513173200112
2021-07-12,8.714533169567058,9.140952323388454,7.848702834288791,8.63084301596453,8.96253855919616,9.263117858116166
2021-07-13,8.796382219678136,9.242564620000067,7.904909221589805,8.649391807328442,8.838754582027043,9.358575614260413
2021-07-14,8.972884683580862,9.375048951624041,7.9138614108757785,8.79118191004068,8.964857969796054,9.575521155894315
2021-07-15,9.121854057004358,9.558430065531661,8.114040378437457,9.022618486324335,9.035978084305947,9.845281811036088
2021-07-16,9.481760290689298,9.864027565673194,8.355581299212409,9.344545487438094,9.36938322887315,10.128462550613936
2021-07-19,9.486505798451377,9.910854028824682,8.45001819871062,9.28428881399063,9.306855451130257,10.017835565732735
2021-07-20,9.385024147926494,9.724620865828422,8.349256665112868,9.21990252159375,9.18730594448671,9.919960166833398
2021-07-21,9.138606437210004,9.564663616539594,8.21836598947048,8.927408132125388,9.018262128078872,9.751353472165272
2021-07-22,9.199595241675047,9.487876468722325,8.285043913562461,8.88267966017525,9.144273815836275,9.866480383633618
2021-07-23,9.13854883226463,9.422448219496287,8.21129950347798,8.842019155040798,9.059576558734614,9.791318876389864
2021-07-26,9.16225383568272,9.342533937992922,8.14195694164641,8.714371580629614,8.955316713843647,9.603697483179484
2021-07-27,9.15475679614352,9.421270195673161,8.191054040998893,8.537680512578484,8.965321256434219,9.644845796893346
2021-07-28,9.110298692441884,9.418046926845781,8.05260425398506,8.542978801668479,8.882308045647877,9.646760589307526
2021-07-29,9.112439392990744,9.56803249761952,8.202927194308916,8.607177634443932,8.882898350170542,9.607819952009587
2021-07-30,9.11330605162117,9.54229001111611,8.116376528874532,8.657922331443253,8.865712266075997,9.546520525424688
2021-08-02,9.060091663666384,9.61153271569858,8.14624083915315,8.633891574377504,8.901349414963551,9.443011725909013
2021-08-03,8.95837543390038,9.522307452892653,8.040144208890542,8.5535421677979,8.773912006537744,9.366384131219727
2021-08-04,8.829281840378282,9.14417425547951,7.993619648654416,8.174725890546844,8.614146100499235,9.256918741003545
2021-08-05,8.761183769962571,8.994588130267223,7.890656232694466,8.193803000654595,8.451882273415126,9.288934444373364
2021-08-06,8.755495182653837,8.90701694881691,7.8525947351062,8.124039395149165,8.510007010461601,9.340291864741552
2021-08-09,8.817693479450142,9.046726847309811,7.931174840617389,8.39643647012555,8.545415114650735,9.668452691540638
2021-08-10,8.832261862301163,8.978083236322568,7.900559260052811,8.358758473067272,8.470929245036329,9.694010514219471
2021-08-11,8.849411461704173,8.916741789955276,7.951950560073295,8.344362935233828,8.491774820489136,9.741854958519191
2021-08-12,8.741019780629841,9.016337193441043,7.921120164455473,8.31034057727188,8.34059996278228,9.635588363152356
2021-08-13,8.640631609575873,8.835491911631644,7.893585039295252,8.110479417321057,8.243590065574804,9.45687634552073
2021-08-16,8.55961874285389,8.704889602718605,7.808336293189489,7.999081422874576,8.13329492480065,9.386288654499918
2021-08-17,8.507931922581594,8.63578716405535,7.731476768544365,7.978835356216434,8.072504913135635,9.284312583918826
2021-08-18,8.730588173235232,8.953527326322426,7.805360416026029,8.249428726977014,8.094993938057259,9.546015344151433
2021-08-19,8.761427846602684,8.914604854944931,7.758804520267526,8.129808068671021,8.04527751975688,9.435446907008284
2021-08-20,8.79486585179896,8.975078079210313,7.834896682045133,8.168407483162554,8.051996371505364,9.431378954001639
2021-08-23,8.734473059627055,8.932498393394095,7.7860300092567805,8.140412077540285,8.000798498585898,9.361054881365398
2021-08-24,8.85409872255072,9.016139497951142,7.823462539017965,8.386354511388442,8.03637988345071,9.419744799815678
2021-08-25,8.928168213192178,9.073620175393598,7.766508412607989,8.505597513896547,8.058830988945921,9.382849061836506
2021-08-26,9.000902514898119,9.107127605979617,7.679637114739006,8.612614846587846,8.09392777954066,9.367175100102017
2021-08-27,9.115609694293783,9.117751924711033,7.677538601071215,8.565113850704968,8.131945032794539,9.401188942482596
2021-08-30,9.051725823375904,9.001384078107034,7.64115427604962,8.491990877602209,8.005252136545979,9.220633408342238
2021-08-31,9.143482214737247,8.85995955717561,7.688265722250036,8.50972067155766,8.12228413355111,9.236827315431755
2021-09-01,9.147445076829232,8.792770166798483,7.665146492438896,8.51318186356082,8.064928551124273,9.262468608528598
2021-09-02,8.951147927625453,8.704119978936774,7.636488124244007,8.428844197454017,8.11011999437454,9.073320165109463
2021-09-03,8.726818855162906,8.523310705692658,7.588281520296349,8.329010235867221,8.034584062690067,8.856897696697185
2021-09-06,8.801672321240995,8.458131204156217,7.673884537664004,8.542509989883477,8.072620830118357,8.919632400988654
2021-09-07,8.932085138591944,8.477923490575577,7.753142105302711,8.64131453851695,8.087318017782103,9.220650782195142
2021-09-08,8.971861405360858,8.520648572103296,7.7481525694032545,8.649168093499313,8.16372854523394,9.238946097205886
2021-09-09,9.001407445231058,8.49945595828033,7.720973408964197,8.541823879335649,8.030668184268198,9.209216733701735
2021-09-10,9.038983409339611,8.440297015552616,7.742074080933476,8.57874622480103,7.914885579682711,9.176513142105918
2021-09-13,9.2101086267044,8.585538237061472,7.767775560724317,8.735050995316344,8.069298158269742,9.38367526158949
2021-09-14,9.230246238529249,8.575809784243187,7.747210230357988,8.79452200763494,8.099519562808194,9.458996181347688
2021-09-15,9.200032413097754,8.597907383186637,7.72591203763656,8.806374275671043,8.131526596618151,9.35454978522132
2021-09-16,9.188309683184361,8.808745246123477,7.824888195617483,8.811185322931637,8.162353161798373,9.542246316809162
2021-09-17,9.217088544839596,8.814926867183502,7.9475036717731715,8.787541199716674,8.142131647018795,9.61104507171349
2021-09-20,9.41527464622021,8.996030403865902,8.12413774334265,8.976574832966623,8.281338229642751,9.774011142439441
2021-09-21,9.443850387160328,9.023894350825175,8.154795227989421,9.055606982352133,8.333844937685605,9.802160411843118
2021-09-22,9.25496951196464,8.91681799376441,8.062838760430548,8.932600316102686,8.400092853559476,9.620551139615598
2021-09-23,9.144469087400074,8.868512558119964,7.969246328952268,8.94746801041243,8.283773754808976,9.490056265453713
2021-09-24,9.264959577999353,9.000360100565167,8.112045633676166,9.200821368352262,8.421930236054664,9.78253534616168
2021-09-27,9.447976706475636,9.142529029419745,8.42691481056897,9.435871390617617,8.496641230042874,9.936411440707772
2021-09-28,9.361431597241841,9.196942807719747,8.391083925175014,9.426586174579377,8.482874217271508,9.976084615073072
2021-09-29,9.260990060424378,9.08459152648835,8.378876042159195,9.428734310938589,8.481741516221703,9.868851596987081
2021-09-30,9.47373299542214,9.17257858771237,8.461601655035816,9.534959679155929,8.677638924799457,10.09902962048063
2021-10-01,9.40262673943429,9.160905330001432,8.567888276910928,9.27715172604967,8.551244593739328,9.918678419939162
2021-10-04,9.246646419619237,9.000606335033867,8.478986035290664,9.08632873529254,8.514266598816489,9.818929245327999
2021-10-05,9.355384784936563,9.10108865007495,8.574241477476626,9.135694923419805,8.709263882122677,9.917261070553021
2021-10-06,9.17889680041222,8.994100916801688,8.427342253552991,9.093898387728931,8.675689805269709,9.836103568620336
2021-10-07,9.331052106787496,9.036073640297758,8.478850168975868,9.02824324754054,8.60941975857753,9.841391594306147
2021-10-08,9.33020107563202,8.890504325130316,8.456511193141619,9.01302115078161,8.586187671033748,9.761219495017933
2021-10-11,9.330156333536861,8.912137020416882,8.492232500761078,9.097926013759855,8.688099077081617,9.781102533034508
2021-10-12,9.452426080522175,9.078790589274172,8.64975621231983,9.231716667668877,8.848575983004851,10.030439548395243
2021-10-13,9.564551231842312,9.220522149750938,8.600146833444445,9.245801936453434,8.859245360693093,10.036625108757697
2021-10-14,9.589987387857136,9.176022506881932,8.661379799296192,9.266781131353115,8.91584053537549,10.05414738269611
2021-10-15,9.28736913245103,9.001231677696842,8.510024343229702,9.073909094466842,8.924229741261058,9.832580949110497
2021-10-18,9.322079963244077,8.922260404976347,8.421824797298513,9.186334604629883,8.858236953648639,9.74803194524754
2021-10-19,9.232650556380865,8.84041240302624,8.298333997515892,9.069143813754945,8.887036229180072,9.589985507880268
2021-10-20,9.006369093494117,8.797390821587534,8.239418282494347,8.888543744946796,8.690657234277694,9.396335312061423
2021-10-21,8.915258159474654,8.801492984802223,8.107251144233036,8.786759106667914,8.67783842057558,9.12437104466376
2021-10-22,8.958366251655617,8.690997066523517,8.106151954764663,8.769328582965786,8.73257372722501,9.130481869360757
2021-10-25,8.8867439518927,8.722432169188373,8.187635118088673,8.860064753754477,8.835738783179597,9.293551988329014
2021-10-26,8.797969892255356,8.590359740225038,7.970802165042854,8.683275812856968,8.771961377303242,9.06891738843264
2021-10-27,8.8492923236104,8.658533440404906,7.9838358271350085,8.478585271721482,8.68811439838042,9.213023211264609
2021-10-28,8.765166665573016,8.481863204547375,8.02937322683503,8.429969939583536,8.733520529917607,9.18232342290112
2021-10-29,8.767764597560875,8.480144869560425,8.052278815428435,8.551742685682726,8.781092270125848,9.033841658572406
2021-11-01,8.905326019818386,8.650833708213492,8.20944258198082,8.633712790957942,8.940223705617441,9.215050015117924
2021-11-02,9.150947261142976,8.650321528505241,8.220160224220281,8.673742335452038,8.94814087304455,9.212249349321038
2021-11-03,9.094005351181572,8.744388720862096,8.35100372026126,8.78934463482956,9.191966268503231,9.366397710473738
2021-11-04,9.175818829482997,8.75133696384215,8.397053479274819,8.794153155069516,9.284747277609553,9.35594124857652
2021-11-05,9.142327145640957,8.71618853487132,8.326140478948679,8.747699670270125,9.401545019124699,9.260263352228554
2021-11-08,9.153145713110518,8.786552737259594,8.387659070142696,8.726114429911743,9.21034763226581,9.276296832026212
2021-11-09,9.020999685908231,8.915876322613594,8.420903303742527,8.825565365592293,9.165796681851196,9.191522301651327
2021-11-10,9.062029623499694,8.93277777996849,8.404508075304308,8.853661551494607,9.38809616572634,9.275711454982504
2021-11-11,9.028415865233704,8.894779644805826,8.42157955442081,8.722104282337199,9.156149493629986,9.143786042575394
2021-11-12,9.100491877097417,8.837192740643882,8.419623043332187,8.686226093193975,9.277164996569434,9.211660342068452
2021-11-15,9.175981160236933,8.90528178317696,8.437900307440241,8.72745323838505,9.210322916342847,9.079736178827659
2021-11-16,9.461957644737579,9.169305847820365,8.725750640791185,9.126277002202741,9.525968158976395,9.288967299975301
2021-11-17,9.646076340470502,9.3899013357711,9.064944595314877,9.459392971490676,9.765230855578332,9.475787872252535
2021-11-18,9.488145507394732,9.36844526741217,8.917040569405316,9.342507581595896,9.691393503164228,9.501635602078746
2021-11-19,9.433798463287278,9.162760543025062,8.932042923588925,9.259171923445663,9.675296257739728,9.464973417435997
2021-11-22,9.25921187865926,9.083819539966665,8.706166239948463,9.054242789967649,9.61517198649585,9.256098667905
2021-11-23,9.082398548509076,9.079215705120497,8.739261454136782,8.986006725007572,9.422963809287712,9.245046114046717
2021-11-24,8.999031404251031,9.134639991873833,8.70597333650091,8.941020638453747,9.417650390179295,9.269646943380328
2021-11-25,9.082081379054392,9.297095837568913,8.776239884902877,9.152369644703949,9.536731411177419,9.35640058903963
2021-11-26,8.947439980892268,9.108615094597171,8.739819072229352,9.04507772898538,9.304757248736319,9.237377552059138
2021-11-29,8.819950802889387,9.164229150622576,8.57184924225412,8.870067919713772,9.340654740761362,9.267391644564727
2021-11-30,8.556299029519629,8.91851464279082,8.445795309093416,8.475417791044318,9.044340170416051,9.012197157289568
2021-12-01,8.650356841477556,8.875203043888678,8.442578647902199,8.537344741156446,9.189116094920669,8.955795405797716
2021-12-02,8.547232045756928,8.90891913081467,8.260698267643235,8.495177465342744,9.038342514263876,8.851353796316847
2021-12-03,8.482150509152708,8.794914789528649,8.158224389134524,8.459415248170984,9.074241058631427,8.788388064125588
2021-12-06,8.404856375345085,8.757385373295099,8.031629608986808,8.418004482610002,9.07141163748326,8.88136540433768
2021-12-07,8.373940922390023,8.719528705473593,8.076756103299108,8.46551383522079,9.028958534254908,8.845372391184377
2021-12-08,8.244649104065692,8.507037425042556,7.921683823401276,8.287511083440688,8.973455021077111,8.620077937835301
2021-12-09,7.990820522552941,8.25276132786521,7.7380066031302945,8.052267499952636,8.857798590975294,8.390808138294855
2021-12-10,8.147219575433223,8.389016544210534,7.868449328344795,8.362322833489257,9.065968129306668,8.613534651511753
2021-12-13,8.000717871558257,8.25089243772887,7.79730435032643,8.267988048723966,8.908563104632583,8.48545732796182
2021-12-14,7.77585128122449,8.173287132430005,7.767534676865573,8.137994793071217,8.960841999288764,8.317300828609413
2021-12-15,7.95970004369077,8.331952463940608,7.898383251174035,8.323923253141105,9.108819067840756,8.564734270061265
2021-12-16,8.325967388079288,8.591344716057899,8.17168796984954,8.589462425966092,9.39056085424747,8.819926059941569
2021-12-17,8.28946487842585,8.64097154517918,8.077457638379556,8.318175890614503,9.26294944173599,8.784576660905035
2021-12-20,8.294306003109433,8.62767992885355,8.117610954093633,8.313891289002589,9.328682183146412,8.812772667552148
2021-12-21,8.432559347641584,8.686175642335982,8.205494681875054,8.331628424629688,9.313522781664021,8.973664059164266
